	Timestamp			Total Bytes	IP Packet Number
	---------			-----------	-----------------
	2010-09-18 19:26:13.062		103248	547
	2010-09-18 19:26:13.064		103464	548
	2010-09-18 19:26:13.066		103680	549
	2010-09-18 19:26:13.068		103896	550
	2010-09-18 19:26:13.069		104112	551
	2010-09-18 19:26:13.072		104328	552
	2010-09-18 19:26:13.073		104544	553
	2010-09-18 19:26:13.075		104760	554
	2010-09-18 19:26:13.077		104976	555
	2010-09-18 19:26:13.079		105192	556
	2010-09-18 19:26:13.081		105408	557
	2010-09-18 19:26:13.083		105624	558
	2010-09-18 19:26:13.085		105840	559
	2010-09-18 19:26:13.087		106056	560
	2010-09-18 19:26:13.09		106272	561
	2010-09-18 19:26:13.094		106488	562
	2010-09-18 19:26:13.098		106704	563
	2010-09-18 19:26:13.101		106920	564
	2010-09-18 19:26:13.207		107136	581
	2010-09-18 19:26:13.21		107352	583
	2010-09-18 19:26:13.212		107568	584
	2010-09-18 19:26:13.213		107784	585
	2010-09-18 19:26:13.216		108000	586
	2010-09-18 19:26:13.218		108216	587
	2010-09-18 19:26:13.219		108432	588
	2010-09-18 19:26:13.221		108648	589
	2010-09-18 19:26:13.223		108864	590
	2010-09-18 19:26:13.229		109080	591
	2010-09-18 19:26:13.232		109296	592
	2010-09-18 19:26:13.234		109512	593
	2010-09-18 19:26:13.236		109728	594
	2010-09-18 19:26:13.27		109944	595
	2010-09-18 19:26:13.295		110160	596
	2010-09-18 19:26:13.296		110376	597
	2010-09-18 19:26:13.298		110592	598
	2010-09-18 19:26:13.315		110808	599
	2010-09-18 19:26:13.316		111024	600
	2010-09-18 19:26:13.318		111240	601
	2010-09-18 19:26:13.32		111456	602
	2010-09-18 19:26:13.321		111672	603
	2010-09-18 19:26:13.323		111888	604
	2010-09-18 19:26:13.342		112104	605
	2010-09-18 19:26:13.343		112320	606
	2010-09-18 19:26:13.345		112536	607
	2010-09-18 19:26:13.347		112752	608
	2010-09-18 19:26:13.348		112968	609
	2010-09-18 19:26:13.35		113184	610
	2010-09-18 19:26:13.352		113400	611
	2010-09-18 19:26:13.353		113616	612
	2010-09-18 19:26:13.355		113832	613
	2010-09-18 19:26:13.358		114048	614
	2010-09-18 19:26:13.36		114264	615
	2010-09-18 19:26:13.362		114480	616
	2010-09-18 19:26:13.363		114696	617
	2010-09-18 19:26:13.377		114912	618
	2010-09-18 19:26:13.379		115128	619
